"SubscriptionName","SubscriptionId","ResourceGroup","Name","Type","Location","Kind","SKU","ProvisioningState","Tags","TagsOK","TagsFaltando","NamingOK","NamingIssue","PrefixEsperado"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","networkwatcherrg","NetworkWatcher_northeurope","microsoft.network/networkwatchers","northeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","networkwatcherrg","NetworkWatcher_swedencentral","microsoft.network/networkwatchers","swedencentral","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","networkwatcherrg","NetworkWatcher_westeurope","microsoft.network/networkwatchers","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-npr-ai-datascience-lab-001","privatelink.database.windows.net","microsoft.network/privatednszones","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'dnspr-[workload]-[ambiente]-[regiao]-NNN'","dnspr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-sites-rg001","privatelink.postgres.database.azure.com","microsoft.network/privatednszones","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'dnspr-[workload]-[ambiente]-[regiao]-NNN'","dnspr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-sites-rg001","privatelink.redis.cache.windows.net","microsoft.network/privatednszones","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'dnspr-[workload]-[ambiente]-[regiao]-NNN'","dnspr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-sc-nprd-staging-rg001","stagingpor-fc84df7a80-privatelink.mysql.database.azure.com","microsoft.network/privatednszones","global","","","Succeeded","{""Subscription"":""NPrd"",""WordPressDeploymentID"":""staging-portal-fc84df7a80"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'dnspr-[workload]-[ambiente]-[regiao]-NNN'","dnspr"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-sc-nprd-staging-rg001","6ab0354b-8019-5f7c-abd9-1f61be69820d","microsoft.network/privatednszones/virtualnetworklinks","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-sites-rg001","privatelink.postgres.database.azure.com-dblink","microsoft.network/privatednszones/virtualnetworklinks","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-sites-rg001","privatelink.redis.cache.windows.net-applink","microsoft.network/privatednszones/virtualnetworklinks","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-npr-ai-datascience-lab-001","vntwlinkdatascience","microsoft.network/privatednszones/virtualnetworklinks","global","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-npr-ai-datascience-lab-001","ai-datascience-lab-ip","microsoft.network/publicipaddresses","westeurope","","{""name"":""Standard"",""tier"":""Regional""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'pip-[workload]-[ambiente]-[regiao]-NNN'","pip"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001-ip","microsoft.network/publicipaddresses","westeurope","","{""name"":""Standard"",""tier"":""Regional""}","Succeeded","{""application"":""PRISMA"",""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Nome não segue padrão v2.0: esperado 'pip-[workload]-[ambiente]-[regiao]-NNN'","pip"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-sc-nprd-staging-rg001","pla-sc-nprd-staging-vnet001-nprd-staging-snet001-rt001","microsoft.network/routetables","swedencentral","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'rt-[workload]-[ambiente]-[regiao]-NNN'","rt"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","pla-we-nprd-inalab-vnet001-nprd-inalab-snet001-rt001","microsoft.network/routetables","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'rt-[workload]-[ambiente]-[regiao]-NNN'","rt"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","pla-we-nprd-naelabs-vnet001-nprd-naelabs-snet001-rt001","microsoft.network/routetables","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'rt-[workload]-[ambiente]-[regiao]-NNN'","rt"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-netsec-rg001","pla-we-nprd-shared-vnet001-poc-ai2-snet001-rt001","microsoft.network/routetables","westeurope","","","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Subscription"":"""",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'rt-[workload]-[ambiente]-[regiao]-NNN'","rt"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-netsec-rg001","pla-we-nprd-shared-vnet001-rt001","microsoft.network/routetables","westeurope","","","Succeeded","{""environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Subscription"":""PlanApp-nprd-sub001"",""scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'rt-[workload]-[ambiente]-[regiao]-NNN'","rt"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-sc-nprd-staging-rg001","pla-sc-nprd-staging-vnet001","microsoft.network/virtualnetworks","swedencentral","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-npr-ai-datascience-lab-001","pla-we-nprd-datascience-vnet001","microsoft.network/virtualnetworks","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","pla-we-nprd-inalab-vnet001","microsoft.network/virtualnetworks","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","pla-we-nprd-naelabs-vnet001","microsoft.network/virtualnetworks","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-netsec-rg001","pla-we-nprd-shared-vnet001","microsoft.network/virtualnetworks","westeurope","","","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-nprd-sub001"",""Scope"":""Network and Security""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-sites-rg001","siail-pp-v2Vnet","microsoft.network/virtualnetworks","northeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'vnet-[workload]-[ambiente]-[regiao]-NNN'","vnet"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","vnet-northeurope-1","microsoft.network/virtualnetworks","northeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","True","","vnet"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","defaultresourcegroup-weu","DefaultWorkspace-e00af217-2e9b-4bcc-a0f3-1f2225db4031-WEU","microsoft.operationalinsights/workspaces","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","log-planappdeepresearch-p","microsoft.operationalinsights/workspaces","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","ai_pla-we-dev-adse-appi001_7cd251b0-287e-429e-aa69-0b95f89b58a3_managed","managed-pla-we-dev-adse-appi001-ws","microsoft.operationalinsights/workspaces","westeurope","","","Succeeded","{""Subscription"":""NPrd"",""departamento"":""dsi ambiente=dev projeto=adse""}","False","ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","ai_pla-we-nprd-nltr-appi001_e2ff2377-8a27-4330-b9ac-f9cb6ebedf18_managed","managed-pla-we-nprd-nltr-appi001-ws","microsoft.operationalinsights/workspaces","westeurope","","","Succeeded","{""CostCenter"":""DSI Environment=nprd Project=Newsletter Owner=luis.santos@planapp.gov.pt Departamento=dsi"",""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","pla-we-dev-adse-law001","microsoft.operationalinsights/workspaces","westeurope","","","Succeeded","{""Subscription"":""NPrd"",""departamento"":""dsi ambiente=dev projeto=adse""}","False","ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-itn-ml-rg001","plaitnaml0013391361486","microsoft.operationalinsights/workspaces","italynorth","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","plawenprlogalyti53bcd8c2","microsoft.operationalinsights/workspaces","westeurope","web","","Succeeded","{""Subscription"":""NPrd"",""createdByToolkit"":""cli-v2-1.30.0""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-naelabs-rg001","workspace-plawenprdnaelabsrg001zcf8","microsoft.operationalinsights/workspaces","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'law-[workload]-[ambiente]-[regiao]-NNN'","law"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","7cd251b0-287e-429e-aa69-0b95f89b58a3-dashboard","microsoft.portal/dashboards","westeurope","","","","{""hidden-title"":""pla-we-dev-adse-appi001 Dashboard"",""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-nltr-rg001","e2ff2377-8a27-4330-b9ac-f9cb6ebedf18-dashboard","microsoft.portal/dashboards","westeurope","","","","{""hidden-title"":""pla-we-nprd-nltr-appi001 Dashboard"",""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-agents-rg001","agentrhcompetencias","microsoft.search/searchservices","westeurope","","{""name"":""free""}","succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'srch-[workload]-[ambiente]-[regiao]-NNN'","srch"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-gesdoc-rg001","vm-np-GesDoc002","microsoft.sqlvirtualmachine/sqlvirtualmachines","westeurope","","","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-itn-ml-rg001","plaitnaml0012360377538","microsoft.storage/storageaccounts","italynorth","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","gpt-npr-0001","plaswchub0014002712528","microsoft.storage/storageaccounts","swedencentral","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""owner"":""Tiago.Louro@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""GPT"",""ambiente"":""nprd"",""departamento"":""NAE"",""centrocusto"":""CC - 001""}","True","","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-dev-adse-rg001","plawedevadsesa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""NPrd"",""departamento"":""dsi ambiente=dev projeto=adse""}","False","ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-shared-mgmt-rg001","plawenprdlogssa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-nprd-sub001"",""Scope"":""Management""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-nltr-rg001","plawenprdnltrsa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""nprd"",""Owner"":""luis.santos@planapp.gov.pt"",""CostCenter"":""DSI"",""Project"":""Newsletter"",""Subscription"":""NPrd"",""Compliance"":""gdpr"",""Departamento"":""dsi"",""Criticidade"":""medium"",""Servico"":""comunicacao""}","False","ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","plawenprstorage8e200ed02","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""NPrd"",""createdByToolkit"":""cli-v2-1.30.0""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-poc-ai2-rg001","plawepocai2sa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""NPrd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""AI2"",""Subscription"":""PlanApp-nprd-sub001"",""Scope"":""PoC""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-prisma-rg001","prismasa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""application"":""PRISMA"",""owner"":""Hugo.Moreira@planapp.gov.pt"",""Subscription"":""NPrd"",""projeto"":""prisma"",""ambiente"":""nprd"",""departamento"":""EMSITDIA"",""centrocusto"":""CC - 001""}","True","","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-sc-nprd-staging-rg001","stagingporfc84df7a80","microsoft.storage/storageaccounts","swedencentral","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""NPrd"",""WordPressDeploymentID"":""staging-portal-fc84df7a80"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","True","","sa"
"PLANAPP-nprd-sub001","e00af217-2e9b-4bcc-a0f3-1f2225db4031","pla-we-nprd-inalab-rg001","stplanappresearchp","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""NPrd""}","False","departamento, ambiente, projeto, centrocusto","True","","sa"
